SMILES,Solubility,MolLogP,MolMR,HeavyAtomCount,NumRotatableBonds,NumValenceElectrons,NumAromaticRings,TPSA,LabuteASA,BertzCT
NCc1ccc(cc1)[S](N)(=O)=O,0.321,-0.2072999999999999,45.70660000000001,12.0,2.0,66.0,8.107505592032608,86.18,71.23690252033408,355.4976952228733
OC[C@H]1O[C@@H](Oc2ccccc2CO)[C@H](O)[C@@H](O)[C@@H]1O,-0.8547,-1.6424000000000003,66.76000000000003,20.0,4.0,112.0,1.0,119.61,115.17842598673782,436.482777526922
OC(=O)CN(CC(O)=O)CC(O)=O,-0.5101,-1.457799999999999,39.3474,13.0,6.0,74.0,0.0,115.14,73.19106282673529,187.12526634448807
Oc1ccc(C=O)cc1O,-1.3402,0.9103,35.1591,10.0,1.0,52.0,1.0,57.53,57.54633483832936,255.0281739221536
NC(Cc1sccc1)C(O)=O,-0.8356,0.7024999999999999,43.634200000000014,11.0,3.0,60.0,1.0,63.32,68.46223928235078,232.5984295445916
CC[NH+](CCO)CCO,0.8755,-2.1241999999999983,35.40929999999999,9.0,5.0,,0.0,44.900000000000006,55.91226277440798,53.01955000865388
[O-][N+](=O)c1oc(cc1)/C=N/N2CC(CN3CCOCC3)OC2=O,-2.6359,0.6747000000000001,77.19040000000004,23.0,5.0,124.0,1.0,110.65,130.92526323414398,609.360844736158
CCNC(=O)Nc1sc(cn1)[N+]([O-])=O,-2.8578,1.1927,51.4638,14.0,3.0,76.0,1.0,97.16,-92.96914614023906,350.6007453106909
C(CNCc1ccccc1)NCc2ccccc2,,2.5660000000000007,76.29740000000004,18.0,7.0,94.0,1.3951203538147032,24.06,1418.5651037709563,381.8646528682864
[Na+].CN(C)c1ccc(cc1)N=N[S]([O-])(=O)=O,-1.0991,-1.6994999999999976,54.98220000000002,16.0,3.0,82.0,1.0,85.16,116.54531200636367,455.92180891040334
COc1ccc(CC=C)cc1,-2.9209,2.4237,46.89500000000002,11.0,3.0,58.0,1.0,9.23,67.31511377440603,223.13302247817728
OC(=O)CCC1CCCC1,-1.7691,2.0414000000000003,38.8278,10.0,3.0,58.0,0.0,37.3,61.24377052731636,114.42599881712918
CCCCOC(=O)CCC(=O)OCCCC,-3.0006,2.4532000000000007,60.968000000000046,16.0,9.0,94.0,0.0,52.60000000000001,97.30374894529356,179.19544121138722
CCOC(=O)\C=C/C(=O)OCC,-1.0899,0.6688,42.40600000000002,12.0,4.0,68.0,0.0,52.60000000000001,71.15437745552283,163.49688176536182
CCOC(=O)CCCCC(=O)OCC,-1.6795,1.673,51.73400000000004,14.0,56.718274048266885,82.0,0.0,52.60000000000001,84.57386471650032,156.96081175542733
C[Si](C)(C)O[Si](C)(C)O[Si](C)(C)O[Si](C)(C)C,,4.109600000000003,84.91100000000004,17.0,6.0,104.0,0.0,27.69,111.6282859008776,227.2570749583921
CO[P](=O)(OC)OC(/C)=C/C(=O)N(C)C,0.6249,1.3959,55.16050000000003,15.0,5.0,88.0,0.0,65.07000000000001,89.41584492966442,291.4071541962021
OC(=O)CCI,-0.43,0.8961000000000001,31.1398,6.0,2.0,36.0,0.0,37.3,49.68672922990618,52.75488750216347
OC(=O)CC(O)=O,0.8652,,19.8886,7.0,2.0,40.0,0.0,74.6,39.38064696110232,83.10802962390817
O=C1CSC(=S)N1,-1.7723,0.1343,33.198699999999995,7.0,0.0,38.0,0.0,29.1,50.65657865931546,108.10331482049531
O=C1NC(=S)NC=C1,-2.2573,0.4324899999999999,32.247400000000006,8.0,0.0,42.0,1.0,48.65,50.39100142863863,248.361953762075
O=C1NC=CC=C1,1.0218,0.3749,27.0627,7.0,0.0,36.0,1.0,32.86,40.81257320048724,173.77657195858637
CC(=O)NCCO,0.9867,-0.8852,25.76949999999999,7.0,2.0,42.0,0.0,49.33,42.33969540686719,62.71013448036486
NC(=S)NNC(N)=S,-1.7965,-1.4322,39.84219999999999,8.0,0.0,46.0,0.0,76.1,57.5713954181124,96.60593781761293
[Na+].[Na+].[S-]C(=S)NCCNC([S-])=S,-0.1078,-6.162799999999998,55.93140000000001,12.0,3.0,58.0,0.0,24.06,138.7882948048726,127.01955000865388
[H+].[H+].[Cl-].[Cl-].C1CNCCN1,0.4112,-6.587799999999998,27.9634,8.0,0.0,52.0,0.0,24.06,65.20375382879612,34.72905595320056
CCCCCCOC(C)=O,-2.451,2.1298000000000004,40.775000000000006,10.0,5.0,-48.14056062069713,0.0,-32.79582329394513,62.56891315815644,89.25838096618138
CCCCCCNCCCCCC,-3.1574,3.736600000000003,61.15370000000006,13.0,10.0,80.0,0.0,12.03,84.30347646980029,71.19366193720087
CCCCOCCOCCOCCO,0.6855,0.8286,54.45080000000005,14.0,11.0,86.0,0.0,47.92,86.15859949811568,86.12278797724058
ClC1(Cl)C2(Cl)C3(Cl)C4(Cl)C(=O)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,-5.2594,4.6182,88.11599999999999,21.0,0.0,116.0,0.0,17.07,168.18875865861338,630.626975453629
[Na+].CCC(C)C1(CC)C(=O)NC(=O)[N-]C1=O,0.1528,-1.4169999999999996,54.08370000000002,16.0,3.0,84.0,0.0,77.34,117.01558919392916,297.1860027929492
OC(=O)CC1(CC(O)=O)OCOC1=O,-0.611,-0.7944999999999998,39.280600000000014,14.0,4.0,78.0,0.0,110.13,78.22319682421706,265.7628977173992
[Na+].[Na+].C[As]([O-])([O-])=O,0.3711,-8.285800000000002,12.3045,7.0,0.0,32.0,0.0,63.19,89.45085105031028,59.070496343496615
OC(=O)CF,1.1077,0.0405,13.6108,5.0,1.0,30.0,0.0,37.3,28.22548439739217,42.91260938324327
CC(O)C(N)C(O)=O,0.067,-1.2208999999999997,27.291999999999994,8.0,2.0,48.0,0.0,83.55000000000001,46.92395767246788,91.28421251514428
O[C@@H]([C@H](O)C(O)=O)C(O)=O,0.8236,-2.1226,27.2852,10.0,3.0,58.0,0.0,115.06,55.33405657989094,133.82680599646994
Cc1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)C(N)=O,-2.3525,0.9103200000000002,53.0057,16.0,3.0,84.0,1.0,129.37,88.96865159034628,461.442304071642
N[S](=O)(=O)c1cc2c(NC=N[S]2(=O)=O)cc1C(F)(F)F,-0.8186,0.4953000000000004,62.11769999999999,20.0,1.0,110.0,1.0,118.69,110.9586895548507,812.1042317345174
[nH]1c2ccccc2nc1c3cscn3,-3.6048,2.686400000000001,57.20170000000002,14.0,1.0,68.0,3.0,41.57,84.458981510615,520.5285963600785
O[S](=O)(=O)OCCOc1ccc(Cl)cc1Cl,-0.0601,2.1916,59.45760000000002,16.0,5.0,90.0,1.0,72.83,102.83255014716592,459.49651615830777
OC(=O)c1cc(O)c(O)c(O)c1,-1.1552,0.5015999999999998,38.39570000000001,12.0,1.0,64.0,1.0,97.99,67.13480234272139,307.56377472599723
CCOc1ccc(NC(N)=O)cc1,-2.173,1.5759,50.81710000000001,13.0,3.0,70.0,1.0,64.35,76.6910496728582,282.1711052507959
[Na+].[Na+].[O-]C(=O)CCC([O-])=O,0.0914,-8.725600000000002,19.248,10.0,3.0,46.0,0.0,80.25999999999999,102.57238832092288,99.82521876648654
[K+].[C-]#N,1.0436,-2.89963,4.968,3.0,0.0,10.0,0.0,23.79,62.05439540466084,9.509775004326936
CN(C)[P](=O)(O[P](=O)(N(C)C)N(C)C)N(C)C,0.5433,1.4655999999999998,71.04600000000005,17.0,6.0,104.0,0.0,56.330000000000005,104.42410355839948,287.66199267675023
NC1=NC(=O)C(=C(N)N1)O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O,-1.4832,-3.886999999999999,68.0777,21.0,3.0,118.0,1.0,197.17,117.2998495761074,562.827459562259
ClCCNC(=O)N(CCCl)N=O,-1.7285,1.157,47.33970000000001,12.0,70.36108127595035,70.0,0.0,61.77,1082.9478105939224,155.62875863456514
C1COC2(C1)CCCO2,-0.1078,61.527165539923786,33.10299999999999,9.0,0.0,52.0,0.0,18.46,55.1443318661645,81.97400337186356
c1ccc2c(c1)c3ccc4ccc5cccc6cc2c3c4c56,-9.1627,6.2314000000000025,94.57600000000004,22.0,0.0,100.0,5.0,0.0,127.50668464737296,1211.2161722814694
[nH]1c2ccc3ccccc3c2c4c1ccc5ccccc45,-6.6277,5.627500000000004,90.81670000000004,21.0,0.0,98.0,5.0,15.79,121.3672216674521,1041.9691570759294
c1ccc2c(c1)ccc3ccc4ccccc4c23,-7.8207,5.146200000000003,78.96000000000005,,0.0,84.0,4.0,0.0,105.4763967147026,801.7526221384024
c1ccc2c(c1)ccc3c2cc4cccc5c6ccccc6c3c45,-8.4806,6.793600000000004,103.39,24.0,0.0,110.0,9.299620084444054,0.0,139.52765976723742,1291.9954058134356
C1c2cccc3ccc4cccc1c4c23,-5.2379,3.8972000000000016,64.26000000000003,15.0,0.0,,3.0,0.0,88.15384314383473,632.0421980027127
c1ccc2c(c1)ccc3c4cccc5cccc(c45)c23,-8.004,5.640400000000003,85.88400000000004,20.0,0.0,92.0,4.0,0.0,116.8459952355022,987.8657323868964
c1ccc2c(c1)cc3c4ccccc4c5cccc2c35,-8.2259,5.640400000000003,85.88400000000003,20.0,0.0,92.0,4.0,0.0,116.8459952355022,993.1157323868964
c1ccc2cc3c4cccc5cccc(c3cc2c1)c45,-8.4989,5.640400000000003,85.88400000000003,20.0,0.0,92.0,4.0,0.0,116.8459952355022,915.8657323868964
N1c2c(Sc3ccc4ccccc4c13)ccc5ccccc25,-7.9081,-2.101141037678943,95.3017,22.0,0.0,104.0,4.0,12.03,132.51896744447546,952.8917298804256
N1c2ccc3ccccc3c2Sc4c1ccc5ccccc45,-6.8786,6.201200000000003,95.30170000000004,22.0,0.0,104.0,4.0,12.03,132.5189674444755,952.8917298804256
N1c2ccccc2Sc3ccc4ccccc4c13,-5.8957,5.048000000000002,77.79570000000002,18.0,0.0,86.0,3.0,12.03,109.83730291274026,748.9230670745937
N1c2ccccc2Sc3c1ccc4ccccc34,-6.5727,5.048000000000003,77.79570000000004,18.0,0.0,86.0,3.0,12.03,2178.678317755506,748.9230670745937
c1ccc2c(c1)ccc3nc4c(ccc5ccccc45)cc23,-6.2447,5.694400000000004,94.26100000000004,22.0,0.0,102.0,36.15188268330959,12.89,127.37770922738432,1076.6666469437955
c1ccc2c(c1)cnc3ccccc23,-2.7763,3.388000000000001,59.24900000000002,14.0,0.0,66.0,3.0,12.89,82.0143801639139,544.2063511621126
[nH]1nc2cncnc2n1,-0.2319,-0.2521000000000001,29.4787,9.0,0.0,44.0,2.0,67.35,50.13772713284197,282.93578074630994
C1CN2CCN1CC2,0.6033,-0.3824000000000001,32.87999999999999,8.0,0.0,46.0,0.0,-94.26801368578613,50.071966633160855,61.50977500432693
o1cccn1,0.3827,0.6746000000000001,16.503,5.0,0.0,26.0,1.0,26.03,29.39673667028964,63.369930610534254
c1ccnnc1,1.0964,0.4765999999999999,22.032,6.0,0.0,30.0,1.0,25.78,35.83915264979472,77.47078006212229
c1cncnc1,1.0964,0.4765999999999999,22.032,6.0,0.0,30.0,1.0,25.78,35.870699081389986,77.47078006212229
C1CCCCCC1,-3.5149,2.730700000000001,32.31899999999998,7.0,0.0,42.0,0.0,0.0,45.92307256067998,19.651484454403228
CCO[P](=S)(OCC)Oc1cnccn1,-2.338,2.1529,60.19700000000002,15.0,6.0,84.0,1.0,53.47,94.05103133071,325.91848358463807
CCN(CC)C(=O)/C(Cl)=C(/C)O[P](=O)(OC)OC,0.5233,2.7426000000000013,69.19050000000004,18.0,7.0,292.7673046726589,0.0,65.07000000000001,112.44899538533927,359.2795397887988
CCO[P](=S)(OCC)OCCSCC,-3.634,3.053600000000001,66.48800000000004,14.0,9.0,86.0,0.0,27.69,96.13751964570464,167.96932691749925
C1OC1C2CO2,1.065,-0.2159999999999999,19.48,6.0,1.0,34.0,0.0,25.06,36.04950552297468,3666.349367360852
N[C@@H](Cc1cc(Br)c(O)c(Br)c1)C(O)=O,-1.9281,1.8716,62.82200000000001,15.0,45.889629873786696,82.0,1.0,83.55000000000001,103.35120497541804,371.9390010832792
CC[S](=O)CCS[P](=O)(OC)OC,0.6086,1.8891,57.63290000000004,13.0,7.0,80.0,0.0,52.60000000000001,85.49994132723387,200.81093255154832
NN,1.4942,-1.1812,8.3748,2.0,0.0,14.0,0.0,52.04,13.024226327693349,0.0
CCN1C[C@]2(COC)[C@H](O)C[C@H](OC)[C@@]34[C@@H]5C[C@]6(O)[C@@H](OC)[C@H](O)[C@](OC(C)=O)([C@@H]([C@H](OC)[C@H]23)C14)[C@H]5[C@H]6OC(=O)c7ccccc7,-3.3187,0.6481000000000052,160.46789999999967,46.0,9.0,254.0,1.0,153.45000000000002,268.7616459053468,1363.559419221025
CCC(C)(OC(N)=O)C#C,-0.9456,0.8836000000000002,38.1974,10.0,2.0,56.0,0.0,52.32,60.54308713263183,170.93514528563796
[Na+].[K+].O[C@H]([C@@H](O)C([O-])=O)C([O-])=O,0.3984,-10.784,1395.5756546984935,12.0,3.0,58.0,0.0,120.72,132.67002089796551,143.6270750562502
FC(F)(F)C(Cl)Cl,-1.8623,2.3524000000000003,21.549,7.0,0.0,44.0,0.0,0.0,48.20733180476821,56.44547197387445
CCO[P](=O)(OCC)O\C=C\Cl,-1.3316,2.8941000000000017,46.93650000000002,12.0,6.0,72.0,0.0,44.760000000000005,77.06787115750572,172.38689879982144
CCC(C)N1C(=O)NC(=C(Br)C1=O)C,,1.57852,58.76170000000002,14.0,2.0,78.0,1.0,54.86,90.09597294569724,447.1056682573318
CC(C)N1C(=O)NC(=C(Br)C1=O)C,-2.0604,1.1884199999999998,54.144700000000014,13.0,1.0,72.0,1.0,54.86,83.73103083130063,430.75065909617945
CNC(=O)Oc1cc(C)c(N(C)C)c(C)c1,,2.08764,65.32670000000003,16.0,2.0,88.0,1.0,41.57,96.20581898923864,377.0003882453518
CCC(C)C(N)C(O)=O,-0.5033,0.4443999999999999,35.06619999999998,9.0,3.0,54.0,0.0,63.32,54.85960814906508,103.23098268032228
OC(=O)c1cc(Cl)ccc1O,-1.237,1.7437999999999998,40.07610000000001,11.0,1.0,58.0,1.0,866.0964592387367,67.84960106521103,295.7372022742226
Fc1cccc2ccccc12,-3.4527,2.978900000000001,43.90600000000002,11.0,0.0,54.0,2.0,0.0,64.2786030541584,374.03449039867854
CC(=O)Nc1ccc(F)cc1C,-1.3593,2.0925199999999995,45.44070000000002,12.0,1.0,64.0,1.0,29.1,70.40314914926483,309.39688695312145
CC(=O)Nc1ccc(C)cc1F,-1.7403,2.0925199999999995,45.440700000000014,12.0,1.0,,1.0,29.1,70.40314914926482,309.39688695312145
Fc1cc(F)c(F)cc1F,-2.3757,2.2430000000000003,26.274,10.0,0.0,54.0,1.0,0.0,54.09354473120191,205.9198833722299
CCCC[C@H](N)C(O)=O,-1.0387,0.5884999999999998,35.13619999999998,9.0,4.0,54.0,0.0,63.32,54.85960814906508,93.05865002596164
O[C@@H]1C[C@](O)(C[C@@H](OC(=O)\C=C\c2ccc(O)c(O)c2)[C@@H]1O)C(O)=O,-0.9473,-0.6459000000000004,82.51880000000001,25.0,4.0,136.0,1.0,164.75,141.58738202052004,698.8458476325027
CC(C)CC(N)C(O)=O,-1.0456,0.4443999999999999,35.06619999999998,9.0,3.0,54.0,0.0,63.32,54.85960814906508,101.23098268032228
C[P](F)(=O)OC1CCCCC1,-1.6875,3.1281000000000017,42.59650000000002,11.0,2.0,66.0,0.0,26.3,66.70076413209574,159.82350886146332
Fc1ccccc1CCl,-2.541,2.5645000000000007,35.95700000000001,9.0,1.0,48.0,1.0,0.0,58.26514686370148,197.86256853719752
Fc1ccccc1Cl,-2.4157,2.4791000000000007,31.41,8.0,0.0,42.0,1.0,0.0,51.90020474930487,164.63833891467198
Fc1ccc(I)cc1,-3.1257,2.430300000000001,39.11700000000001,8.0,0.0,42.0,1.0,0.0,60.85877664346683,147.38833891467198
CCF,-1.3477,0.9758,11.649000000000004,3.0,0.0,20.0,0.0,0.0,19.2697285451524,2.754887502163468
Cn1cncc1C[C@H](N)C(O)=O,0.0727,-0.6255000000000002,42.5232,12.0,3.0,66.0,1.0,81.14000000000001,69.82559801489202,281.9337850187939
F[P-](F)(F)(F)(F)F.N#[N+]c1ccccc1,-1.4438,5.553580000000002,44.75400000000002,15.0,0.0,86.0,1.0,28.15,80.37911299911717,351.22982928386824
OCCF,1.1934,-0.0518,13.060800000000002,4.0,1.0,26.0,0.0,20.23,24.063962297348407,8.0
CC(C)N[P](F)(=O)NC(C)C,-0.3574,14.0284810569636,45.257900000000014,11.0,4.0,68.0,0.0,41.13,67.35358080232638,146.6612728526066
CC(O)C(F)(F)F,0.3094,0.9295,17.7358,7.0,0.0,44.0,0.0,20.23,38.75997521759748,55.69058447171098
FC(F)(F)C(F)(Cl)Cl,-3.0961,2.6496,21.6,8.0,0.0,50.0,0.0,0.0,52.37286720769444,67.01955000865388
OC(=O)C(F)F,1.0176,0.3361,13.6398,6.0,1.0,36.0,0.0,37.3,32.391019800318404,60.568425030288566
C[C@]12CC(=O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@]34C)[C@@H]1CCC2=O,-3.4843,3.2664000000000017,82.10700000000004,22.0,0.0,118.0,0.0,51.21,131.07984774079864,616.1698355860838
CCCc1cc(F)ccc1O,-1.887,2.483800000000001,42.05980000000002,11.0,2.0,60.0,1.0,20.23,65.48599861780903,245.3180909119066
NC(=O)N(CCO)/N=C/c1oc(cc1)[N+]([O-])=O,-2.6852,-0.1052999999999996,56.33160000000001,17.0,5.0,2054.1729032122444,1.0,135.20000000000002,95.259415289211,440.8788672571375
OC(=O)c1ccccc1C(F)(F)F,-1.5978,2.403600000000001,38.40330000000001,13.0,1.0,70.0,1.0,37.3,71.61364940930865,330.40617847985413
C[C@]12CCC(=O)C=C1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CC[C@@]4(O)C#C,-5.6576,3.8826000000000014,90.49280000000005,23.0,0.0,124.0,0.0,37.3,139.2801469135596,626.2430525943431
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3CC[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-6.0,5.507100000000006,107.25760000000008,27.0,4.0,154.0,0.0,57.53,164.8595846492704,573.9735940164148
C[C@]12CC[C@H]3[C@@H](CCC4=CC(=O)CC[C@H]34)[C@@H]1CC[C@@H]2O,-1.9484,3.4891000000000028,78.09980000000004,20.0,0.0,110.0,0.0,37.3,121.1860951785105,466.0386807761662
C[C@H]1C[C@H]2OC(=O)[C@@H](C)[C@H]2[C@H](O)C3=C(C)C(=O)C[C@H]13,-1.945,1.4703,68.13580000000003,19.0,0.0,104.0,0.0,63.6,112.37216731840054,478.5372462613826
CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(O)=O)c1I,-2.3208,2.793100000000001,103.37670000000004,21.0,4.0,114.0,1.0,95.5,161.78509458855092,631.6639332347906
CC[C@H](C)[C@@H](N)C(O)=O,2.9793524673138716,0.4443999999999999,35.06619999999998,9.0,3.0,54.0,0.0,63.32,54.85960814906508,103.23098268032228
OC(=O)Cc1cc(O)ccc1O,0.7037,0.7248999999999999,41.11140000000002,12.0,2.0,64.0,1.0,77.76,68.70551070492198,305.92621196610224
Nc1ncc2[nH]cnc2n1,-1.21,-0.0649000000000001,36.0961,10.0,0.0,50.0,2.0,80.48,56.32106271209873,351.5657969317911
OC1CCOC1,1.055,9.839438715841936,21.442799999999995,6.0,0.0,36.0,0.0,29.46,36.73602519919304,38.8127439131334
OC(=O)c1ccc(F)c(c1)[N+]([O-])=O,-1.5809,1.4320999999999997,40.01370000000001,13.0,2.0,68.0,1.0,80.44,71.57061221155939,376.7553335743196
Fc1cccc(CCl)c1,-2.5436,2.5645000000000007,35.95700000000001,9.0,1.0,48.0,1.0,0.0,58.26514686370148,197.86256853719752
CCC[C@H]1CCCCN1,-0.8493,1.9286,40.54970000000001,9.0,2.0,54.0,0.0,12.03,57.83787685868463,62.2129994085646
COCC(F)F,-0.2836,0.8979000000000001,17.88,6.0,2.0,38.0,0.0,9.23,34.91375129198212,29.97416845103709
NC(N)=NC#N,-0.3087,-1.2591199999999998,21.42280000000001,6.0,0.0,32.0,0.0,88.19,35.07187670358043,92.60593781761293
Nc1cccnc1,1.0263,0.6638000000000001,28.6494,7.0,0.0,36.0,1.0,38.91,41.9909417974562,136.00750422530467
NC(=O)NCC(O)=O,-0.5809,-1.2607,25.2219,8.0,2.0,46.0,0.0,92.42000000000002,45.47616608952706,97.09616281328596
NC(=O)NCCC(O)=O,-0.8014,-0.8706,29.8389,9.0,3.0,52.0,0.0,92.42000000000002,51.84110820392366,108.9811553790729
CC1(C)C2CCC1(C)[C@@H](O)C2,-2.319,2.1935,45.23580000000002,11.0,0.0,64.0,0.0,20.23,68.80630150253657,185.3117986128446
CC1(C)[C@H]2CC[C@@]1(C)C(=O)C2,-3.1825,2.401700000000001,44.23600000000002,11.0,0.0,62.0,0.0,17.07,68.17358985038433,216.91266689075212
O[C@@]12CCO[C@@]1(Nc3ccccc23)[C@@H]4C[C@@H]5CCN4C[C@@H]5C=C,-2.6706,2.3127000000000004,89.03350000000005,23.0,2.0,122.0,1.0,44.73,136.680197795866,662.5246273909811
CC[C@@]12CCCN3CC[C@@]4([C@@H](CC1)N(C(C)=O)c5c(OC)cccc45)[C@@H]23,-1.3269,3.7264000000000026,102.79000000000006,26.0,2.0,140.0,1.0,32.78,156.04188700568315,762.5091846085681
OC(=O)[C@@]1(O)c2ccccc2c3ccccc13,-1.9657,1.9875000000000005,62.51260000000004,17.0,1.0,84.0,2.0,57.53,97.96254000526078,570.869316754306
CCC(=O)O[C@@](Cc1ccccc1)([C@H](C)CN(C)C)c2ccccc2,-5.0097,4.275500000000004,102.36700000000006,25.0,8.0,134.0,2.0,1223.5088420772465,151.17281946928108,654.2421416714783
ClCC[S](=O)(=O)CCCl,-1.5031,0.8788,40.093800000000016,9.0,4.0,56.0,0.0,34.14,65.06600820656931,139.95057052383706
CN=C(N)N,-1.6135,-1.1103999999999996,21.73380000000001,5.0,0.0,30.0,0.0,64.39999999999999,30.67929702211171,42.85475297227335
Nc1ccc(cc1)[S](=O)(=O)c2sc(N)nc2,-2.805,1.1403,62.832600000000006,16.0,2.0,84.0,2.0,99.07,96.653688352731,601.9392649922655
CC(=O)C1CC(CC(O)=O)C1(C)C,-0.5752,1.7124,48.31180000000002,13.0,3.0,74.0,0.0,54.37,78.13517685615331,242.554413228134
C[C@H](CCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-3.6402,4.477900000000004,108.64740000000008,28.0,4.0,160.0,0.0,77.76,169.65381840146642,605.412568486979
C[C@]12CC[C@H]3C(=CCc4cc(O)ccc34)[C@@H]1CCC2=O,-5.2795,3.7375000000000025,77.70680000000003,20.0,0.0,104.0,1.0,37.3,119.05936785172412,628.3054350603156
Oc1ccc2c(OCC3(O)CC4=CC(=O)C(=CC4=C23)O)c1O,-2.6994,1.3296,75.5552,22.0,77.11659544086233,112.0,1.0,107.22,124.44652404465732,829.2829404511175
C[C@H](CCC(=O)NCC(O)=O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C,-5.1495,2.564899999999999,123.04690000000006,33.0,6.0,188.0,0.0,127.09000000000002,196.88932066610744,759.0641407508059
COc1cc(cc(OC)c1OC)[C@H]2[C@H]3[C@H](COC3=O)[C@@H](O)c4cc5OCOc5cc24,-3.6174,2.4092,103.40480000000004,30.0,4.0,158.0,2.0,92.68,172.7574522382205,991.4325050884056
[Cl-].Cc1cc2nc3c(C)c(N)ccc3[n+](c4ccccc4)c2cc1N,-0.8462,0.4499400000000014,99.07980000000002,25.0,1.0,126.0,4.0,68.81,152.06385271288784,1087.7380792410197
C1Cc2c3ccc4ccccc4c3cc5cccc1c25,-7.8613,5.244800000000003,86.36800000000004,20.0,0.0,94.0,4.0,0.0,117.20044978996656,992.7859948151674
CN(c1c(cc(cc1[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O,-3.5889,1.0391,61.802599999999984,20.0,5.0,106.0,1.0,175.79999999999998,108.1382178143311,592.636916840488
OC[C@H]1O[C@@H](O[C@@H]2OC=C[C@H]3[C@H](O)C=C(CO)[C@@H]23)[C@H](O)[C@@H](O)[C@@H]1O,0.0119,-2.8014999999999985,77.02080000000001,24.0,4.0,136.0,0.0,149.07,137.5577793061226,505.1731947398697
Cc1cc(C)c(c(C)c1)C(O)=O,-2.3566,-7.65415714731536,47.61230000000002,12.0,1.0,64.0,1.0,37.3,71.84692742932317,303.6056187059636
Cc1cc(O)c(C(O)=O)c(O)c1,-2.0496,1.1044199999999995,41.467900000000014,12.0,1.0,64.0,1.0,77.76,68.70551070492198,306.8248996548372
[O-][N+](=O)C1C(=O)NC(=O)NC1=O,-2.2840000000000003,-2.0023,32.46379999999999,12.0,1.0,,0.0,118.41,,264.4179197494528
C[C@H]1[C@@H]2CC[C@@]3(C)C=CC(=O)C(=C3[C@H]2OC1=O)C,-3.0905,2.419600000000001,66.72200000000002,18.0,0.0,96.0,0.0,43.370000000000005,106.88833053402028,499.8681035469155
C[C@]12CC[C@H](O)C[C@@H]1CC[C@@H]3[C@@H]2CC[C@@]4(C)[C@H]3CCC4=O,-4.1577,3.959100000000003,82.74080000000006,21.0,0.0,118.0,0.0,37.3,128.24064032509136,458.4827066363416
CN1C2CCC1[C@H]([C@@H](O)C2)C(O)=O,-0.0173,-0.0854000000000002,46.32260000000002,13.0,1.0,74.0,0.0,60.77,77.15694891058313,230.89970385530543
CN1C(=O)N(C)c2nncnc2C1=O,-1.9849,-1.5778,47.81500000000001,14.0,0.0,72.0,2.0,82.66999999999999,77.65263252644085,611.4867558573088
COc1ccc2C=CC(=O)Oc2c1CC=C(C)C,-4.3087,3.3103000000000016,72.17100000000003,18.0,3.0,94.0,2.0,39.44,105.69300145898724,646.3265679125369
CCC(C)c1cc(cc(c1OC(=O)C=C(C)C)[N+]([O-])=O)[N+]([O-])=O,-5.5083,3.888100000000004,83.52280000000003,23.0,6.0,124.0,1.0,112.58,132.6072978914324,676.7898291174962
CC1CCC2C(C)C(=O)OCC12,-1.9249,1.8416,45.50100000000002,12.0,0.0,68.0,0.0,26.3,73.28713507989119,200.0152602798213
O[C@H]1CCN2C(=O)c3ccccc3N=C12,-2.106,0.8336000000000001,55.57980000000003,15.0,0.0,76.0,2.0,55.120000000000005,85.80708614162089,588.6478823313821
CN1C[C@@H]2C[C@@H](C1)C3=CC=CC(=O)N3C2,0.6484,-10.067240840078895,59.04700000000003,15.0,0.0,465.5492218465794,1.0,25.24,89.32531085100374,437.4934141923096
O=C1NC(=O)c2nccnc2N1,-2.1183,-0.9936000000000004,40.7794,12.0,0.0,60.0,2.0,91.5,65.31470377510574,526.5493904512041
CC1=C(CCC(O)=O)C(=O)NC1=O,-0.6608,-0.1758999999999999,42.71950000000001,13.0,3.0,70.0,0.0,83.47,74.42707387882767,316.1057163358342
O[C@@H]1C[C@@H](O)[C@H](O)C(O)[C@H]1O,-0.1739,-2.8054,34.651,11.0,0.0,66.0,0.0,101.15,63.5292992072634,124.93433232624652
CC(C)c1ccc(C)c2ccc(C)c2c1,-5.4752,4.531640000000004,1557.3638081072552,15.0,1.0,78.0,0.0,0.0,92.2922327776796,452.0917317613717
COC(=O)c1ccccc1OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O,-0.7418,-2.884799999999998,98.80330000000004,31.0,6.0,174.0,1.0,184.6,176.6586390603486,744.3533378081979
